point_idx,sim_idx,parcelle,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,N_lixi,DeltaCorg,Yield
86,0,beauce_5_sa_086,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,78.00307245206395,-9.021151479602928,182.45636517535496,303.0781744960358,281.5,380.7942729731627,76.54018999346494,37.07304659310675,34.627443785655714,55.0,55.0,55.0,26.46,-606.95,4.03
87,0,beauce_5_sa_087,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.00438998286434,-5.412346493424707,214.5,266.5,281.5,373.1422375036664,55.0,55.0,55.0,55.0,55.0,55.0,27.49,-635.06,4.33
88,0,beauce_5_sa_088,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,86.4128414665654,-14.66565271617418,214.5,266.5,281.5,378.3281443725622,55.0,55.0,55.0,55.0,55.0,55.0,25.99,-601.06,4.07
89,0,beauce_5_sa_089,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.06666873442008,-24.0,257.27092598591184,266.5,281.5,372.1940644747656,75.36961335690107,55.0,55.0,55.0,55.0,55.0,26.91,-614.61,3.74
90,0,beauce_5_sa_090,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.84378648600864,-24.0,232.63501371040184,233.1689859921468,281.5,368.3282057644243,12.989206771362948,55.0,67.64032122436353,55.0,55.0,55.0,27.74,-623.7,4.27
91,0,beauce_5_sa_091,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,97.08666904501912,-33.4329503289965,201.61942333664743,295.59745144080625,281.5,363.43535696876063,16.808245927117646,55.0,12.970151357248737,39.68585024111561,55.0,55.0,22.57,-587.04,4.23
92,0,beauce_5_sa_092,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,88.88204397567574,-24.0,186.4783962847941,252.9407974444157,250.4869493037735,345.2505253866019,19.894713955277908,55.0,78.87833159420254,17.86102857701988,75.6801925729458,80.48501210757489,25.67,-626.55,4.41
93,0,beauce_5_sa_093,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.297462218754625,-38.3394915748792,214.5,266.5,281.5,383.1633913869223,55.0,55.0,55.0,55.0,55.0,55.0,16.05,-593.31,4.09
94,0,beauce_5_sa_094,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,93.52979110977046,-24.0,213.2048942039929,213.58736519801823,281.5,357.16320536482874,64.37318124289945,92.29916637282388,89.63856225887139,55.0,55.0,55.0,26.51,-627.58,4.34
95,0,beauce_5_sa_095,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.34291773203844,-12.6342726047505,214.5,266.5,281.5,346.4375476073745,55.0,55.0,55.0,55.0,55.0,55.0,26.22,-622.86,4.47
96,0,beauce_5_sa_096,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,76.80457929436096,-24.0,285.99814020226324,233.76888480372304,269.81499886290334,370.3151110851843,32.708562368495784,29.973011684908144,30.564798223172826,55.0,46.77541248926073,86.20147692041984,25.4,-604.04,4.17
97,0,beauce_5_sa_097,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.34545067323162,-12.139582366735286,296.14185963979537,266.5,281.5,370.1566661191266,85.46604205391073,55.0,55.0,55.0,55.0,55.0,24.13,-615.77,4.08
98,0,beauce_5_sa_098,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.389072193165816,-24.0,298.32275563828097,266.5,281.5,336.34695060447905,41.649402995497546,55.0,55.0,55.0,55.0,55.0,22.02,-593.68,4.14
99,0,beauce_5_sa_099,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1416191448433,-24.0,113.92560032749546,316.90659747572465,281.5,335.46536888243435,84.41933208398387,55.0,48.13219041691236,55.0,55.0,55.0,32.32,-633.36,4.54
100,1,beauce_5_sa_000,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,105.2139347621318,-21.05087455014034,214.5,266.5,281.5,355.45272182408934,55.0,55.0,55.0,55.0,55.0,55.0,25.13,-621.25,4.48
101,1,beauce_5_sa_001,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,55.28953347832897,-20.320768601281795,297.84393279970556,219.4575800995922,281.5,336.5591255847928,78.7425271708989,55.0,51.91197774654584,43.1141690049148,55.0,55.0,19.56,-587.1,4.01
102,1,beauce_5_sa_002,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,96.31663603615377,-14.51572534741453,214.5,266.5,281.5,343.2429840747659,55.0,55.0,55.0,55.0,55.0,55.0,26.09,-627.46,4.52
103,1,beauce_5_sa_003,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,53.22597449829519,-25.724020068704743,228.872084260454,262.0701517683848,256.69934099581735,342.8183898838489,33.504723196788674,20.68670137070687,93.45853466675771,45.889434221623134,30.54339569521684,55.0,20.31,-583.88,3.87
104,1,beauce_5_sa_004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,54.951711410665965,-24.0,152.81548379936035,237.4274561389822,305.7346300753035,351.27552411047816,88.85917988613413,55.0,32.36372593971518,55.0,89.62541575350858,55.0,22.3,-601.45,4.05
105,1,beauce_5_sa_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.03100942276222,-24.0,214.5,266.5,281.5,330.8909285791398,55.0,55.0,55.0,55.0,55.0,55.0,24.84,-634.94,4.69
106,1,beauce_5_sa_006,3.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,48.68714610123986,-36.451316490339714,299.78581396204845,322.70230324464626,285.19208963812315,327.8258600685754,27.81210871909648,55.0,76.1916437807495,10.35912681856815,83.27839330717359,55.0,11.01,-569.88,4.18
107,1,beauce_5_sa_007,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.97058608384423,-24.0,194.9919659684017,309.8578676722962,281.5,362.6816970945408,17.452937256680496,55.0,41.95552207444105,88.5005456425429,55.0,55.0,23.94,-605.3,3.88
108,1,beauce_5_sa_008,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4535364101315,-21.246432878136297,259.3941672325809,266.5,281.5,374.4871932163121,24.354029409164347,55.0,55.0,55.0,55.0,55.0,23.45,-590.82,3.97
109,1,beauce_5_sa_009,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,69.8038711811046,-24.0,241.32427961162492,221.64172716163887,281.5,347.14870384392674,88.9789175087502,98.64472301872078,89.58777255131353,60.59107153858722,55.0,55.0,22.89,-606.79,4.29
110,1,beauce_5_sa_010,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.26324212166203,-24.0,244.82188126778465,266.5,281.5,374.7561475382306,90.46562942503232,55.0,55.0,55.0,55.0,55.0,26.01,-603.45,4.11
111,1,beauce_5_sa_011,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,103.03839072176078,-26.651539573666195,289.2007936535792,266.5,281.5,360.8285382742208,23.00990157157655,27.166262440769454,55.0,55.0,55.0,55.0,23.63,-615.29,4.47
112,1,beauce_5_sa_012,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,62.508599363857144,-24.0,216.12186872842665,215.892262730845,296.2576474785515,334.83130983143263,85.71883678670082,23.920519065001177,44.62982620019971,55.0,46.61147613137112,55.0,21.96,-592.29,4.2
113,1,beauce_5_sa_013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.32333092693396,-24.0,214.5,266.5,281.5,353.6747928469178,55.0,55.0,55.0,55.0,55.0,55.0,29.02,-613.47,4.22
114,1,beauce_5_sa_014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.70561342622486,-24.0,214.5,266.5,281.5,358.4755053896707,55.0,55.0,55.0,55.0,55.0,55.0,28.84,-616.47,4.23
115,1,beauce_5_sa_015,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,84.90169191557479,-5.491165734713306,214.5,266.5,281.5,343.3736328038519,55.0,55.0,55.0,55.0,55.0,55.0,24.96,-619.85,4.44
116,1,beauce_5_sa_016,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.68260413784208,-19.640871305608187,321.710439339148,266.5,281.5,345.63973466686986,40.536278212643495,72.52093309613073,55.0,55.0,55.0,55.0,22.85,-609.75,4.35
117,1,beauce_5_sa_017,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.41942092871942,-19.39665532710885,269.17044764827233,266.5,281.5,336.1599061122568,18.62300964895884,55.0,55.0,55.0,55.0,55.0,23.91,-619.36,4.59
118,1,beauce_5_sa_018,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,91.6580220329274,-24.0,178.2773677995176,265.04543821133814,280.25384548467645,367.7773631876648,93.263927025004,50.10154943483471,83.38534346181564,55.0,33.37234107301039,86.83484925954559,27.4,-631.53,4.34
119,1,beauce_5_sa_019,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.68106913577585,-30.227528944390535,118.7456383120951,266.5,281.5,343.24372628613196,46.48277560552428,11.298769620796334,55.0,55.0,55.0,55.0,19.68,-581.36,3.87
120,1,beauce_5_sa_020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.93099091094469,-24.0,244.5968789377053,266.5,281.5,343.0951084171812,21.036202255724447,55.0,55.0,55.0,55.0,55.0,22.51,-599.07,4.22
121,1,beauce_5_sa_021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.16334262092391,-24.0,214.5,266.5,281.5,383.13585554858366,55.0,55.0,55.0,55.0,55.0,55.0,27.9,-612.02,4.1
122,1,beauce_5_sa_022,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99969309784962,-5.88168484511327,197.77990011411453,266.5,281.5,362.6240560908702,37.772258563818355,55.0,55.0,55.0,55.0,55.0,23.86,-620.73,4.31
123,1,beauce_5_sa_023,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,95.56748607901744,-7.336982793916604,250.08951342976917,316.5812195216711,281.916295066728,328.16802813447543,29.941256157339524,63.29825863503915,58.71878548082678,55.0,19.83008138551388,55.0,34.33,-644.77,4.53
124,1,beauce_5_sa_024,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.56478262041281,-17.70160583841111,214.5,266.5,281.5,358.77610221175956,55.0,55.0,55.0,55.0,55.0,55.0,22.44,-594.59,3.86
125,1,beauce_5_sa_025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.53389787755076,-24.0,214.5,266.5,281.5,349.2224761439928,55.0,55.0,55.0,55.0,55.0,55.0,25.94,-624.51,4.36
126,1,beauce_5_sa_026,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,55.18049809917072,-24.0,161.61852009512484,307.26437412104366,268.6678662243992,340.9556339157719,95.5895914530794,55.0,17.14124350224406,25.865022559579113,70.4813510079774,55.0,21.62,-603.69,4.1
127,1,beauce_5_sa_027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.36673571155544,-24.0,143.98380870355402,266.5,281.5,339.57331690000024,30.692359249208376,55.95978061798543,55.0,55.0,55.0,55.0,29.83,-629.09,4.41
128,1,beauce_5_sa_028,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,54.55961963421078,-14.705178379585746,146.7896874255042,294.8658327961265,281.5,323.46770172534843,70.73191595275793,91.96372885419989,74.03046477480544,55.0,55.0,55.0,19.94,-614.3,4.13
129,1,beauce_5_sa_029,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,64.36228747068878,-24.0,148.0809069480658,301.8286509560735,311.97303197991744,376.9122358078728,25.50298801809025,45.46334086758324,20.057034640653455,55.0,96.07742368314112,55.0,27.06,-605.41,3.94
130,1,beauce_5_sa_030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25023839071191,-24.0,214.5,266.5,281.5,373.61252422985183,55.0,55.0,55.0,55.0,55.0,55.0,26.59,-602.0,4.07
131,1,beauce_5_sa_031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.97801809922004,-24.0,214.5,266.5,281.5,336.24411336858196,55.0,55.0,55.0,55.0,55.0,55.0,33.54,-628.23,4.45
132,1,beauce_5_sa_032,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,68.4990733504604,-24.0,211.1680718863136,225.0052108132155,274.637815249797,326.7053755269988,20.719458853496036,47.951065750187695,72.28601174238716,40.12742358061861,87.23595239208387,98.29389631356072,22.69,-615.26,4.48
133,1,beauce_5_sa_033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28553341249496,-24.0,131.7080860701868,266.5,281.5,380.6027091461109,75.55324373016462,55.0,55.0,55.0,55.0,55.0,28.23,-625.22,4.17
134,1,beauce_5_sa_034,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.97716774046177,-26.369896323124905,210.81829212195944,245.5860160055336,281.5,372.5382379677121,16.50327054988674,55.0,44.36535613113536,70.66560722315447,55.0,55.0,24.42,-593.45,4.11
135,1,beauce_5_sa_035,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,59.82986297283239,-24.953179759016525,169.6178564401034,258.5185190753936,283.1276695312446,364.8734386127406,75.83493085677823,55.0,45.3596960763244,72.87903461735493,86.21958441649923,90.20270890285148,21.92,-577.85,3.92
136,1,beauce_5_sa_036,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,95.00484834158044,-24.0,289.7760423938147,270.502395686112,264.9366646083006,325.23341517610976,70.02209122004058,55.0,63.906003150475264,55.0,53.71376479665896,55.0,36.31,-647.55,4.44
137,1,beauce_5_sa_037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.88599199569944,-24.0,214.5,266.5,281.5,381.2757339819772,55.0,55.0,55.0,55.0,55.0,55.0,28.16,-626.3,4.15
138,1,beauce_5_sa_038,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,89.6549053018916,-9.264629517510445,126.28925234936742,251.29764774414696,318.735222246922,340.65227558356105,18.033439522134294,64.63620170545761,38.849032395364645,55.0,11.302078348465722,65.34815023386503,26.23,-630.51,4.53
139,1,beauce_5_sa_039,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,103.21757354221164,-34.976084123773845,260.4407864819599,270.11439880868227,281.5,326.5669680726981,73.56493503706224,83.4388036614347,91.12919911154393,55.0,55.0,55.0,32.62,-634.91,4.53
140,1,beauce_5_sa_040,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59883408966431,-24.0,241.78502365558063,266.5,281.5,365.4893408839471,43.54010063053805,55.0,55.0,55.0,55.0,55.0,27.13,-630.9,4.41
141,1,beauce_5_sa_041,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,68.6402595319794,-24.0,289.18832864007703,281.4982996653192,291.3966505128019,340.15022084733863,45.38007702377859,90.0158499834288,50.196940760387015,32.91194424490953,52.503326173893505,42.571625019276574,22.12,-591.59,4.21
142,1,beauce_5_sa_042,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.55310986181661,-41.002461241510616,164.10632299412356,266.5,281.5,376.2549579212149,68.58723507286126,55.0,55.0,55.0,55.0,55.0,22.93,-565.43,3.94
143,1,beauce_5_sa_043,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44906509822304,-11.427780379919042,111.71113115115068,266.5,281.5,348.89660711256954,68.4429100741616,55.0,55.0,55.0,55.0,55.0,22.6,-619.77,4.28
144,1,beauce_5_sa_044,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,105.64791580079331,-12.589878021519755,217.77081535309975,230.17134889193255,254.65294396052812,338.56930183453585,10.760742319346564,55.0,62.14562687575644,19.033389471135028,33.008414782690735,55.0,29.31,-632.27,4.55
145,1,beauce_5_sa_045,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.79780902498057,-24.30157269441237,173.9981778614822,266.5,281.5,336.23686467716806,26.50147995316452,55.0,55.0,55.0,55.0,55.0,19.42,-577.85,3.96
146,1,beauce_5_sa_046,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,63.01474212087502,-20.909109238803385,115.78554937361751,220.16093098228816,281.5,363.9361084792426,27.612236853446397,55.0,93.65415509263433,11.764839108929737,55.0,55.0,22.55,-592.87,3.96
147,1,beauce_5_sa_047,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,79.14414704319374,-20.889239056189616,284.50440152954957,303.44707754674084,320.6630476110674,354.4961379184368,77.47961254032391,66.86731556101174,82.50705034096227,55.0,40.68963645702209,55.0,22.08,-597.6,4.25
148,1,beauce_5_sa_048,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,58.69274462941462,-24.0,193.49324668446116,279.4875965991961,281.5,374.7299454941969,59.907915175425465,55.0,14.383261759022634,73.44052056215084,55.0,55.0,25.1,-617.6,3.94
149,1,beauce_5_sa_049,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,97.33561612146256,-35.79102245415942,279.3421204708968,238.6949607105325,305.6199631343296,372.6817280546108,78.82664299058057,55.0,73.72720232623772,37.07606821839373,36.73516160413155,33.02482764075496,23.75,-574.02,4.04
150,1,beauce_5_sa_050,3.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,68.3412351852508,-33.58753334788016,216.93792112939644,292.61607305640985,302.2031999809889,353.6842497096931,60.808096835576535,80.2165340568038,51.06558728509735,55.0,45.01636906062535,34.956539011454126,19.78,-567.42,4.05
151,1,beauce_5_sa_051,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.906228786463835,-37.95804910422045,214.5,266.5,281.5,361.3371721656523,55.0,55.0,55.0,55.0,55.0,55.0,14.63,-590.02,4.05
152,1,beauce_5_sa_052,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,46.84527765363029,-24.0,211.11418288877337,251.19283244190456,281.5,342.83660406747293,59.73024048540403,69.07800975709554,27.758694596822348,55.0,55.0,55.0,22.52,-610.38,3.83
153,1,beauce_5_sa_053,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,78.06209403605553,-36.494453436641955,150.24415755096712,266.5,281.5,327.41051138088505,94.87529473010903,44.873274747058375,55.0,55.0,55.0,55.0,23.51,-611.13,4.55
154,1,beauce_5_sa_054,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.23278036780522,-24.0,267.9280096004395,266.5,281.5,352.77296235802044,54.18141633320276,55.0,55.0,55.0,55.0,55.0,26.37,-625.73,4.33
155,1,beauce_5_sa_055,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,45.89642838070416,-12.036427669352094,206.28307610841557,293.7376581808385,281.5,379.1701917639523,56.28495669956948,55.0,23.074383231585607,13.67430604023732,55.0,55.0,29.97,-624.51,3.65
156,1,beauce_5_sa_056,3.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,88.72010076364319,-4.587038102114128,290.41677776839845,220.3715505858372,297.9057807995611,367.3304358019268,17.22368701055677,55.0,24.538535586346192,43.72617567292177,26.421356423962735,55.0,26.06,-627.71,4.37
157,1,beauce_5_sa_057,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.39397564078088,-24.0,171.06786962496784,227.1784650549455,281.5,335.66462759279136,85.38174133530899,40.94834421037443,64.81436701314027,55.0,55.0,55.0,21.77,-587.6,4.12
158,1,beauce_5_sa_058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.327646942366016,-24.0,214.5,266.5,281.5,333.5597414715743,55.0,55.0,55.0,55.0,55.0,55.0,21.01,-600.05,4.13
159,1,beauce_5_sa_059,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65418451786775,-20.176989742255277,177.57654779565223,266.5,281.5,339.6620990835427,45.59986020220386,53.18894400763235,55.0,55.0,55.0,55.0,22.87,-606.8,4.4
160,1,beauce_5_sa_060,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,92.52331834990918,-24.0,195.9068868354148,272.1595673726044,281.5,370.00071478179893,68.84192554474232,55.0,86.30247647816476,33.8492542278376,55.0,55.0,27.36,-632.27,4.31
161,1,beauce_5_sa_061,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,76.17112973508132,-24.0,204.07097261690149,316.430203592981,281.5,378.3622879671553,52.06844667298769,83.52083771332408,85.37921834433419,55.0,55.0,55.0,26.65,-607.79,4.05
162,1,beauce_5_sa_062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.17846291145298,-24.0,280.82857783237307,266.5,281.5,376.16224311073256,13.08098689564436,55.0,55.0,55.0,55.0,55.0,30.36,-605.99,4.01
163,1,beauce_5_sa_063,3.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,100.0260000729856,-34.99002771781367,258.24453103198476,289.0286563952934,251.9146525304122,351.92072690130715,76.4055966860833,55.0,60.37848736949801,55.0,71.99260510330673,55.0,21.97,-592.74,4.35
164,1,beauce_5_sa_064,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,74.51776389708976,-24.0,126.54246300707746,288.6049081793567,281.5,345.8028101624323,55.002517426146774,17.323373990006864,58.60210072479106,55.0,55.0,55.0,23.41,-606.99,4.36
165,1,beauce_5_sa_065,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,70.46392475891348,-24.0,254.6717727277457,294.0472730979326,281.5,340.5302164043388,86.2642188396666,55.0,26.71419839467928,93.22083057031188,55.0,55.0,22.62,-602.46,4.29
166,1,beauce_5_sa_066,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.63241378433503,-4.85071940328374,214.5,266.5,281.5,326.2958769297155,55.0,55.0,55.0,55.0,55.0,55.0,32.64,-644.51,4.61
167,1,beauce_5_sa_067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07208334665128,-24.0,214.5,266.5,281.5,381.90964587062183,55.0,55.0,55.0,55.0,55.0,55.0,31.46,-625.6,3.56
168,1,beauce_5_sa_068,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,88.45627937906715,-24.0,171.13136960474827,289.69551910403715,281.5,346.04884545716095,33.92461528463569,55.0,40.173627235989,84.32700061841567,55.0,55.0,26.06,-626.95,4.44
169,1,beauce_5_sa_069,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,102.34718548867744,-7.848450801213573,304.7358856837649,285.2168145040739,281.5,324.54437263122287,45.64193059574754,38.19552563869774,38.42724212257775,82.18352311575555,55.0,55.0,36.86,-648.4,4.44
170,1,beauce_5_sa_070,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,83.38543661136521,-13.907809292418271,160.46647793856755,262.00377499616707,281.5,345.90660554608684,28.605165436969397,55.0,58.995806487621365,73.62914121579712,55.0,55.0,23.32,-620.62,4.45
171,1,beauce_5_sa_071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5426107135678,-24.0,214.5,266.5,281.5,352.97293999412886,55.0,55.0,55.0,55.0,55.0,55.0,28.65,-619.46,4.23
172,1,beauce_5_sa_072,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.67119000649437,-24.0,160.88153541614338,266.5,281.5,356.3310909901758,48.8159040101722,55.0,55.0,55.0,55.0,55.0,25.27,-627.71,4.46
