point_idx,run,parcelle,n_ferti,nb_prepa,Date_Semis,Delta_PREPA_Semis,Profondeur_Semis,Profondeur_Prepa_1,Profondeur_Prepa_2,Date_F1,Date_F2,Date_F3,Date_Recolte,Dose_F1,Dose_F2,Dose_F3,N_lixi,dCorg,rdt
245,smt_002,beauce_5_sa_045,0,2,86.1010307968879,-35.683434211356214,3.2055118001629586,8.167651952930449,13.980458723098412,158.0,237.5,294.0,361.4320837628325,10.0,10.0,10.0,1.816,-435.78999999999996,5.48
246,smt_002,beauce_5_sa_046,0,2,101.76137033838567,-14.120783649212708,1.953021709203225,3.1431745780301847,20.431850102529346,158.0,237.5,294.0,380.1765782976232,10.0,10.0,10.0,4.174,-452.088,5.283333333333333
247,smt_002,beauce_5_sa_047,1,0,57.535947459539265,-24.0,2.8947622410750267,13.0,13.0,111.75460198181436,237.5,294.0,338.7612376438094,15.303131072612898,10.0,10.0,3.943,-490.718,6.553333333333333
248,smt_002,beauce_5_sa_048,2,0,94.22672142608783,-24.0,2.2809750670229834,13.0,13.0,174.57965756392082,222.27339077079864,294.0,356.51271691802464,1.370821597124623,64.00585923722791,10.0,4.699,-358.007,8.283333333333333
249,smt_002,beauce_5_sa_049,1,1,83.16203204806192,-20.65157661115886,3.0083565907299237,4.198103714199693,13.0,187.91999614488208,237.5,294.0,353.34133714156127,43.00988638318984,10.0,10.0,3.567,-362.623,7.554444444444444
250,smt_002,beauce_5_sa_050,3,0,91.92493637201387,-24.0,2.153099082154216,13.0,13.0,139.8275628338392,263.3014345337413,287.0079269758067,356.8149785539405,1.5563488290293428,2.655914860960239,1.8933602338408253,3.8269999999999995,-443.255,5.668888888888889
251,smt_002,beauce_5_sa_051,3,2,102.9080661660825,-40.37712170609572,2.145265661278243,9.98438960153813,9.070977159111647,175.87326334627025,255.33391373856497,277.1771843435056,334.36214735852724,1.1513816470831133,4.270213875241225,1.3453399621822262,2.7990000000000004,-400.68300000000005,5.607777777777778
252,smt_002,beauce_5_sa_052,1,0,97.50501219805996,-24.0,2.99475642913469,13.0,13.0,142.42310175746655,237.5,294.0,376.1355235752332,5.880697206435144,10.0,10.0,4.818,-437.52699999999993,5.476666666666667
253,smt_002,beauce_5_sa_053,2,0,105.95982002639984,-24.0,1.9253039685372175,13.0,13.0,107.19565137138488,253.7858049568775,294.0,335.06369894315236,37.27016535382083,45.3755803654791,10.0,9.101,-407.633,8.572222222222223
254,smt_002,beauce_5_sa_054,0,0,98.32929136203184,-24.0,3.651009398933081,13.0,13.0,158.0,237.5,294.0,332.3931392051758,10.0,10.0,10.0,5.697,-476.45199999999994,5.158888888888889
255,smt_002,beauce_5_sa_055,2,0,60.54438931710565,-24.0,3.3118540489285704,13.0,13.0,112.4987812008939,252.38427886924995,294.0,375.78532500157496,78.1840551585006,24.977672988397,10.0,13.849,-344.14099999999996,8.857777777777777
256,smt_002,beauce_5_sa_056,0,1,64.6303830908424,-36.98093939341112,3.3784107319202192,20.381892261750245,13.0,158.0,237.5,294.0,353.0923253052472,10.0,10.0,10.0,1.579,-435.396,5.4655555555555555
257,smt_002,beauce_5_sa_057,3,0,55.27829112681472,-24.0,3.22932399037614,13.0,13.0,125.57782329605404,215.45448020788663,288.7613895851463,359.7898069844312,15.45292472676148,6.270479967891209,11.743771522840436,4.418,-396.26,7.104444444444444
258,smt_002,beauce_5_sa_058,1,2,97.91720816698287,-40.53220138952342,1.9444330048662717,24.10554684277014,1.9514551095426491,192.18450790424103,237.5,294.0,323.30391005895007,26.549398751866047,10.0,10.0,4.061,-347.185,6.486666666666666
259,smt_002,beauce_5_sa_059,1,1,67.71853954311896,-19.559774151826456,3.5782976634932586,17.90017426493342,13.0,135.2642155196103,237.5,294.0,371.7933564322288,15.02615801704286,10.0,10.0,4.174,-431.991,6.2555555555555555
260,smt_002,beauce_5_sa_060,3,0,46.49775712287992,-24.0,3.929605421446231,13.0,13.0,119.15520176398532,212.3789458597809,316.4017854401533,342.1937131504399,83.51989799262009,5.834768726680735,17.2497821613851,12.444,-337.011,8.878888888888888
261,smt_002,beauce_5_sa_061,0,0,83.23866878994147,-24.0,2.5688531458434194,13.0,13.0,158.0,237.5,294.0,380.52704069683,10.0,10.0,10.0,4.913,-497.851,5.474444444444444
262,smt_002,beauce_5_sa_062,3,0,80.93652027853685,-24.0,2.990107695483806,13.0,13.0,121.7565223898524,230.0340037275496,272.7249656793181,325.0537073984379,90.9371828520452,68.72706567170616,27.216602815941517,20.018,-121.09199999999998,8.983333333333333
263,smt_002,beauce_5_sa_063,3,2,77.12576203166057,-39.37844235635947,1.2975132324182297,5.349109821223064,1.2138278489446683,187.43246598292444,219.95138105337696,284.3447351488444,375.82276450591627,1.3425190386648644,6.389609544603937,47.330162352914954,2.859,-309.809,7.851111111111111
264,smt_002,beauce_5_sa_064,3,2,99.93542447195163,-27.61305301529908,3.353894903139855,16.83011184070465,19.02321302960388,149.1418476223073,238.92760847363547,318.4851242815246,359.5752890039845,1.8453433076592527,9.218416446117908,1.1626844158417082,2.295,-405.916,6.073333333333333
265,smt_002,beauce_5_sa_065,0,0,90.2444793982654,-24.0,1.3963596839841212,13.0,13.0,158.0,237.5,294.0,336.0608255138953,10.0,10.0,10.0,4.68,-494.305,5.404444444444445
