point_idx,run,parcelle,n_ferti,nb_prepa,Date_Semis,Delta_PREPA_Semis,Profondeur_Semis,Profondeur_Prepa_1,Profondeur_Prepa_2,Date_F1,Date_F2,Date_F3,Date_Recolte,Dose_F1,Dose_F2,Dose_F3,climat,N_lixi,dCorg,rdt
2037,smt_021,clim2_nancy_p09,2,0,45.15799716590078,-24.0,2.117492116964382,13.0,13.0,208.64625990058065,230.55149479283165,294.0,370.7862365537382,9.500991022370515,1.1262191003741209,10.0,semi_continental,7.140000000000001,-412.823,5.518888888888889
2038,smt_021,clim2_nancy_p10,2,0,57.67210011774589,-24.0,1.8691232534176156,13.0,13.0,154.14209019735907,244.048166977712,294.0,357.47386150107155,5.93032659115546,15.614762342403774,10.0,semi_continental,7.358,-509.154,6.746666666666666
2039,smt_021,clim2_nancy_p11,1,2,86.72020565473827,-27.933646405097356,2.784441469487074,19.506521470128913,20.42226467288491,129.5752795600609,237.5,294.0,346.85305832244063,7.01313932866095,10.0,10.0,semi_continental,6.1850000000000005,-421.23100000000005,5.512222222222222
2040,smt_021,clim3_orléans_p00,2,1,81.6931190741756,-6.8731960743683445,1.4265088922996016,5.5590465098778346,13.0,139.2466948343779,226.6527815239937,294.0,366.1733733471974,1.069186506734359,5.924513240117505,10.0,oceanique_degrade,3.655,-453.908,5.772222222222222
2041,smt_021,clim3_orléans_p01,0,1,101.05088161269244,-32.77998671635787,1.4858292532192392,8.026897968450541,13.0,158.0,237.5,294.0,338.3706028835181,10.0,10.0,10.0,oceanique_degrade,2.896,-430.0849999999999,5.2844444444444445
2042,smt_021,clim3_orléans_p02,0,0,99.92240123929363,-24.0,2.8961709489600547,13.0,13.0,158.0,237.5,294.0,328.5913605912756,10.0,10.0,10.0,oceanique_degrade,6.838000000000001,-513.988,5.295555555555556
2043,smt_021,clim3_orléans_p03,1,2,97.7645314737216,-34.49358890181006,1.0876434517709472,5.466563096840871,6.2476781748789625,185.1891573477119,237.5,294.0,366.063192554738,31.461073524274106,10.0,10.0,oceanique_degrade,4.2829999999999995,-385.932,7.045555555555556
2044,smt_021,clim3_orléans_p04,0,0,88.38093820883023,-24.0,2.351245512296994,13.0,13.0,158.0,237.5,294.0,380.53704772357537,10.0,10.0,10.0,oceanique_degrade,5.181,-494.15600000000006,5.382222222222222
2045,smt_021,clim3_orléans_p05,1,2,100.44494898593662,-37.29546872482388,1.085629736258247,12.612137757260212,11.48447737589677,117.84992247534264,237.5,294.0,353.18691008765956,26.410659411279504,10.0,10.0,oceanique_degrade,6.545,-438.27200000000005,6.803333333333333
2046,smt_021,clim3_orléans_p06,2,0,103.21378191287307,-24.0,2.909130434273598,13.0,13.0,156.5403877973095,230.23139441957093,294.0,343.1498760680384,43.360640634397384,25.92309837255619,10.0,oceanique_degrade,8.73,-441.553,8.41
2047,smt_021,clim3_orléans_p07,0,1,59.252443733590624,-41.09908174178247,1.5274788999307731,8.738615763022777,13.0,158.0,237.5,294.0,330.9120531854839,10.0,10.0,10.0,oceanique_degrade,1.599,-451.51300000000003,5.492222222222222
2048,smt_021,clim3_orléans_p08,3,2,54.6001171363848,-4.705313207849791,3.0211797027571725,7.078081283743629,6.797592824569668,142.380830445229,256.3546111308508,291.06808112691647,356.1442206891908,23.50505450859164,7.402330323708873,52.02502146572364,oceanique_degrade,13.312000000000001,-315.348,8.16777777777778
2049,smt_021,clim3_orléans_p09,3,2,83.17849730204765,-40.75892810869988,2.3126593362866568,21.886335906021753,16.203265037325178,155.8271292818573,261.58664339721406,286.8655309864695,346.34995237859476,14.4783001100865,40.10958251780342,13.562627817151052,oceanique_degrade,3.9579999999999997,-296.247,8.304444444444444
2050,smt_021,clim3_orléans_p10,0,0,80.83333676349923,-24.0,1.2358966625492505,13.0,13.0,158.0,237.5,294.0,360.3337526409816,10.0,10.0,10.0,oceanique_degrade,4.615,-482.579,5.383333333333334
2051,smt_021,clim3_orléans_p11,2,0,85.8999764707831,-24.0,1.4474273709590175,13.0,13.0,169.27412315872158,241.7151927968059,294.0,356.09085853636003,7.8815172201176,1.7009635410369843,10.0,oceanique_degrade,5.137,-509.788,6.2011111111111115
2052,smt_021,clim4_poitiers_p00,0,1,87.15098598232407,-43.92738349772506,2.986521968411547,14.823790386549234,13.0,158.0,237.5,294.0,376.22838067063,10.0,10.0,10.0,oceanique_altere,2.628,-479.34499999999997,5.634444444444444
2053,smt_021,clim4_poitiers_p01,2,0,47.122619065513405,-24.0,2.477354524873723,13.0,13.0,119.72368136359366,260.04738559946935,294.0,332.33526483386845,9.596777755193138,5.46920452996061,10.0,oceanique_altere,4.989,-496.14399999999995,6.418888888888889
2054,smt_021,clim4_poitiers_p02,0,1,76.72273275674546,-8.855083429607198,3.226581163260427,21.475813014388592,13.0,158.0,237.5,294.0,346.9150436242121,10.0,10.0,10.0,oceanique_altere,3.618,-482.889,5.416666666666667
2055,smt_021,clim4_poitiers_p03,1,2,54.16295580877952,-35.28263799923267,3.5812489413997537,12.918900929710846,11.15443030031508,208.79351671584195,237.5,294.0,347.6059512863798,2.262760584218583,10.0,10.0,oceanique_altere,3.1710000000000003,-488.111,5.774444444444445
2056,smt_021,clim4_poitiers_p04,1,2,67.8914831496646,-18.249022480916423,1.125008590951687,10.704002105059288,10.625525376359068,153.1941259489691,237.5,294.0,360.5001386486592,2.495142656460109,10.0,10.0,oceanique_altere,2.9240000000000004,-480.371,5.704444444444444
2057,smt_021,clim4_poitiers_p05,2,1,72.05416528271182,-5.990488372763998,2.655990402626076,4.716699408156128,13.0,201.85745456231615,256.52950537033144,294.0,325.09373019546666,98.82847104176776,1.0012812432210842,10.0,oceanique_altere,4.851000000000001,-292.607,8.878888888888888
2058,smt_021,clim4_poitiers_p06,3,0,85.69486983787377,-24.0,1.6191314882797188,13.0,13.0,115.50873488945392,229.31669768248753,294.2297128017106,353.24585146737587,2.1573975819128894,1.920103998587042,4.114811264753318,oceanique_altere,6.134,-555.847,6.268888888888889
2059,smt_021,clim4_poitiers_p07,3,0,79.3824170458536,-24.0,2.03466048377293,13.0,13.0,185.46954366563975,230.76950316675732,312.34814606781237,339.92445362852663,1.355963691578931,33.84492196957929,16.63705736494689,oceanique_altere,6.696000000000001,-342.884,7.526666666666666
2060,smt_021,clim4_poitiers_p08,3,0,77.92522864010974,-24.0,3.0021911363387255,13.0,13.0,128.07345501758084,225.45561338997092,287.24316789139533,379.86355818870067,7.573249840141489,19.95939571434483,41.13679938621444,oceanique_altere,10.555000000000001,-364.47200000000004,8.018888888888888
2061,smt_021,clim4_poitiers_p09,3,2,74.12800246459257,-33.37813448008411,2.0565439207931764,22.48139318163172,21.694334206047024,141.78143133918837,260.2442072802765,310.1354792392628,336.811622169409,2.0466943032838723,3.800794986780003,4.938984881051941,oceanique_altere,2.853,-437.00699999999995,6.058888888888889
2062,smt_021,clim4_poitiers_p10,1,2,78.43944159568623,-31.08526634865561,2.6649400177835303,20.779077744896195,8.004734081994442,172.66621142450924,237.5,294.0,330.1558476145738,1.4608854024471962,10.0,10.0,oceanique_altere,2.32,-465.89,5.617777777777778
2063,smt_021,clim4_poitiers_p11,2,1,79.49111625804885,-8.528332961505015,3.381064229464945,20.765600992262385,13.0,122.4799681262892,243.7683604847,294.0,344.2930166493884,1.0897676647261263,8.409594020914076,10.0,oceanique_altere,3.6060000000000003,-460.188,5.946666666666666
2064,smt_021,clim5_brest_p00,3,2,76.25856458811748,-8.34461165023965,1.0789541913503151,12.565173902892052,9.168871477959236,197.11067631276023,227.1168715799099,308.3328586173109,343.02769818615167,8.68182541653867,8.371132720941281,5.010908381447776,oceanique_franc,8.973,-430.404,6.417777777777777
2065,smt_021,clim5_brest_p01,0,0,55.447658621393586,-24.0,3.639907634517234,13.0,13.0,158.0,237.5,294.0,349.87628106573044,10.0,10.0,10.0,oceanique_franc,9.626000000000001,-517.294,5.294444444444444
2066,smt_021,clim5_brest_p02,3,0,54.29091014667537,-24.0,1.4016493204223213,13.0,13.0,184.8435648861117,256.7296683418151,317.74711364113784,323.15263271575355,72.32905466251546,2.5276210995618236,8.505752787570131,oceanique_franc,18.368000000000002,-404.88800000000003,8.501111111111111
2067,smt_021,clim5_brest_p03,1,0,53.534820639999595,-24.0,2.5342016359395014,13.0,13.0,159.9412684465747,237.5,294.0,381.1109951517631,53.22445782557836,10.0,10.0,oceanique_franc,24.506999999999998,-474.58299999999997,7.304444444444444
2068,smt_021,clim5_brest_p04,0,0,94.48080017748892,-24.0,3.7783892905401575,13.0,13.0,158.0,237.5,294.0,339.3295188507847,10.0,10.0,10.0,oceanique_franc,15.257,-547.075,5.081111111111111
2069,smt_021,clim5_brest_p05,2,1,80.88085174255379,-9.031264300197437,3.660883055291302,8.145426683806642,13.0,198.2322814010935,228.6492729073043,294.0,376.3454212022855,86.12377856535065,22.60356446122849,10.0,oceanique_franc,20.246,-294.59499999999997,8.822222222222223
2070,smt_021,clim5_brest_p06,3,2,99.6171125990724,-34.183833566121734,1.464195345796815,20.699745702555543,7.010614437614885,149.13444406151933,257.22840920058246,312.6271073221485,369.5793947277267,65.63706582420951,17.4029966159036,32.90943364654951,oceanique_franc,40.650999999999996,-307.517,8.506666666666668
2071,smt_021,clim5_brest_p07,3,1,67.09850407910282,-25.51758455144591,2.5705468364391764,1.3496097295726717,13.0,136.87597664939364,213.30683378526064,304.49388841281717,336.28867350579833,13.703125581715266,3.3149521213267086,3.6118357192041386,oceanique_franc,11.603,-486.794,6.4188888888888895
2072,smt_021,clim5_brest_p08,0,1,79.63270995138348,-28.703725301726895,3.8563933028438977,24.83192783964456,13.0,158.0,237.5,294.0,331.46598533734124,10.0,10.0,10.0,oceanique_franc,5.586,-465.59799999999996,5.381111111111111
2073,smt_021,clim5_brest_p09,1,0,97.18726908353496,-24.0,1.1027194433329703,13.0,13.0,149.2809950551281,237.5,294.0,369.6062093414267,3.145221565751267,10.0,10.0,oceanique_franc,16.697,-529.95,5.117777777777778
2074,smt_021,clim5_brest_p10,1,2,80.8457153312653,-17.372792109234982,2.819236441031994,12.45111455248583,13.533259231778535,177.33304439089818,237.5,294.0,340.2611297692323,1.391463588449675,10.0,10.0,oceanique_franc,6.565,-469.783,5.422222222222222
2075,smt_021,clim5_brest_p11,1,1,99.1362874272213,-11.645085846723902,2.4695318829621793,9.02677114039734,13.0,139.50552101895434,237.5,294.0,349.2759799805121,69.47245791601806,10.0,10.0,oceanique_franc,36.441,-443.429,7.3244444444444445
2076,smt_021,clim6_valence_p00,0,0,92.16529274874082,-24.0,3.631882514729209,13.0,13.0,158.0,237.5,294.0,326.7692392764222,10.0,10.0,10.0,mediterraneen_altere,18.682,-577.91,4.973333333333333
2077,smt_021,clim6_valence_p01,2,2,55.93156566906106,-31.540017096966224,2.9453992323986737,8.38896030044447,9.190414528545642,195.49525919823617,258.2167412021588,294.0,368.8428184935308,18.802136085311457,3.616559407281951,10.0,mediterraneen_altere,6.747,-477.93500000000006,6.702222222222222
2078,smt_021,clim6_valence_p02,3,2,48.956252606096626,-22.312348062672715,2.7454109508752538,6.3616475658986635,16.687050022283394,156.83737151445945,232.81779339878696,311.27628221075787,372.9723456397191,1.2043365077229171,34.011263276490006,7.448913767985911,mediterraneen_altere,10.426,-464.73999999999995,7.2811111111111115
2079,smt_021,clim6_valence_p03,3,2,101.1545766980584,-38.542617690571184,2.4873135161461937,17.99866691933644,8.947468136898248,152.9537778734697,220.04161682831693,298.93380681083585,352.3517591041246,6.315037148057988,3.58116666423835,8.294677531294479,mediterraneen_altere,8.309999999999999,-465.00600000000003,6.374444444444444
2080,smt_021,clim6_valence_p04,3,2,57.08462262536015,-33.15220986464467,3.3685055751369712,2.61610512966673,22.06689976949427,128.56791520428686,227.8677566424654,280.55960828730593,353.4015098915697,1.676108060213615,3.439217483608117,28.84922705112827,mediterraneen_altere,9.822,-444.814,6.812222222222222
2081,smt_021,clim6_valence_p05,3,1,97.24234586165674,-11.552232846762893,3.628262070416296,12.512340750620918,13.0,138.66607669289576,256.5602132630575,294.72819955479184,338.8562975533352,27.318054655003237,60.640502745157626,2.8380770752990365,mediterraneen_altere,23.319,-412.549,8.505555555555555
2082,smt_021,clim6_valence_p06,0,0,79.15818342045168,-24.0,1.9457648779360197,13.0,13.0,158.0,237.5,294.0,337.34688828747886,10.0,10.0,10.0,mediterraneen_altere,14.66,-627.9370000000001,5.568888888888889
2083,smt_021,clim6_valence_p07,1,1,56.31218900922634,-15.488369901038968,3.848598787259783,17.43191591988558,13.0,178.8996224599283,237.5,294.0,343.26084672869894,25.11989452883034,10.0,10.0,mediterraneen_altere,6.2780000000000005,-450.654,6.7011111111111115
2084,smt_021,clim6_valence_p08,0,1,60.568965666293586,-41.89101640272221,3.5373699924991153,19.6965968257824,13.0,158.0,237.5,294.0,335.9559774586366,10.0,10.0,10.0,mediterraneen_altere,4.864,-493.87700000000007,5.467777777777778
2085,smt_021,clim6_valence_p09,3,1,98.51932998553816,-28.87861114054472,1.2594809340215327,2.3102745708685823,13.0,193.090272173369,256.8574284000876,316.35390240533064,349.10553873346186,12.03618338235693,18.363307769361143,39.95737778538976,mediterraneen_altere,20.594,-432.31500000000005,7.949999999999999
2086,smt_021,clim6_valence_p10,2,1,51.055001555570584,-17.554063110016013,2.9454075347101,13.550599122329738,13.0,109.6272799329753,239.41117577914463,294.0,335.19958031535265,18.5222635127379,16.486418107654824,10.0,mediterraneen_altere,8.567,-434.104,6.961111111111111
2087,smt_021,clim6_valence_p11,1,0,46.8694860469897,-24.0,3.9665048499120985,13.0,13.0,118.49747232702248,237.5,294.0,340.0785731649671,7.0656692372364045,10.0,10.0,mediterraneen_altere,8.946000000000002,-509.50600000000003,5.69
2088,smt_021,clim7_toulouse_p00,3,0,78.60165491346973,-24.0,3.577670501740996,13.0,13.0,156.19099308752055,247.3786729850939,301.2880204297432,335.89340580299546,2.23537729875211,2.7628077589147164,4.435420920226497,sud_ouest,9.445,-605.741,6.4511111111111115
2089,smt_021,clim7_toulouse_p01,1,0,72.18946444828785,-24.0,2.300803489946799,13.0,13.0,180.4153903567792,237.5,294.0,372.5625799996348,5.555112645426551,10.0,10.0,sud_ouest,8.839,-610.734,6.264444444444445
2090,smt_021,clim7_toulouse_p02,2,0,57.45173659580611,-24.0,1.65817089585687,13.0,13.0,125.6931212912482,229.26683425096004,294.0,374.2706702014217,3.051681234389994,12.98183677147419,10.0,sud_ouest,10.601,-696.604,7.212222222222222
2091,smt_021,clim7_toulouse_p03,1,0,85.19692081622335,-24.0,1.080006070919054,13.0,13.0,163.55797014654692,237.5,294.0,326.3808586878942,6.877919815765058,10.0,10.0,sud_ouest,10.039,-590.7239999999999,6.261111111111111
2092,smt_021,clim7_toulouse_p04,1,2,48.24505153554,-27.528149770658587,3.4477108519245334,24.971777999634767,22.161259304529622,139.28415465301148,237.5,294.0,382.07561988285903,3.608772327816366,10.0,10.0,sud_ouest,9.784,-637.234,6.264444444444445
2093,smt_021,clim7_toulouse_p05,2,1,46.47156927449705,-37.95537286411266,1.712163508090018,3.594348941603561,13.0,179.14462645969306,215.04716119513355,294.0,345.18353105256205,1.1105459249834824,74.84450318513316,10.0,sud_ouest,18.761000000000003,-526.326,8.381111111111112
2094,smt_021,clim7_toulouse_p06,3,0,56.38245937230902,-24.0,1.6019137815281643,13.0,13.0,204.08481340634185,245.75675827939796,290.473250757136,336.2300049817171,4.3770109908217165,1.080022693660721,7.458432357776151,sud_ouest,8.936,-657.702,6.866666666666666
2095,smt_021,clim7_toulouse_p07,3,1,81.66370045412782,-42.71994729991738,3.5541411159054532,20.0059279452813,13.0,198.01223686466676,228.925532212354,277.79484734009833,353.1705097208213,17.860328408808222,1.4824147175747662,66.42050146779948,sud_ouest,16.234,-447.46000000000004,8.604444444444445
2096,smt_021,clim7_toulouse_p08,3,1,104.84273183412152,-25.39416162326631,2.52778559178342,1.2510509576325912,13.0,144.03829339366382,254.33069404026995,317.01479976991084,375.1897922074283,90.64124552119236,26.024959844883547,1.1416142052066998,sud_ouest,25.998,-526.043,8.998888888888889
2097,smt_021,clim7_toulouse_p09,0,2,47.691969672894786,-4.5023683933458045,3.346359271483524,1.2430928101843175,19.753845921935877,158.0,237.5,294.0,330.69719597494833,10.0,10.0,10.0,sud_ouest,6.794,-602.281,5.935555555555556
2098,smt_021,clim7_toulouse_p10,3,1,45.539852786543754,-25.44639439599155,3.8361990933403383,11.719325061332215,13.0,135.63923263914427,257.7441415382419,298.7039004299914,368.35960418306286,62.199131166098184,24.844450773478524,29.690724824819185,sud_ouest,37.437,-518.576,8.732222222222223
2099,smt_021,clim7_toulouse_p11,3,1,103.53625905497204,-23.40703563972136,3.202852005421046,20.588519003462014,13.0,125.1539128609376,232.3216874491682,269.8881437091751,361.0552726704417,3.3205497578429277,1.4217920894035492,1.046972192443952,sud_ouest,9.047,-587.446,6.253333333333334
2100,smt_021,clim8_montpellier_p00,2,2,71.8092021913474,-34.15069668630544,2.61987724662836,21.091341477467445,9.490380979191045,145.6640060783932,213.2733088177792,294.0,364.037221613777,19.652085954582873,27.98341110213951,10.0,mediterraneen_franc,10.685,-432.76399999999995,7.654444444444445
2101,smt_021,clim8_montpellier_p01,2,0,51.706949421755354,-24.0,3.777624647065891,13.0,13.0,145.96910266533595,242.8345807861513,294.0,377.2106515278197,13.64021401886831,1.2869490598835365,10.0,mediterraneen_franc,23.938,-707.9570000000001,6.282222222222222
2102,smt_021,clim8_montpellier_p02,1,1,47.72135159799448,-42.40961867779703,1.1223961326806504,5.128888138127978,13.0,184.19050683114943,237.5,294.0,325.26387840297326,1.278764426308392,10.0,10.0,mediterraneen_franc,8.364,-552.423,5.651111111111111
2103,smt_021,clim8_montpellier_p03,3,0,58.95086029568198,-24.0,1.665395988932476,13.0,13.0,154.7265629392883,239.7121828350377,311.8669404590174,330.29704359257704,53.23186095833524,9.472295896677585,13.523776979078308,mediterraneen_franc,22.732999999999997,-557.679,8.41888888888889
2104,smt_021,clim8_montpellier_p04,2,0,87.97369984547842,-24.0,2.8241745671568466,13.0,13.0,180.874050805987,225.47180115435393,294.0,379.4178150966252,47.85199115844195,14.720860168046912,10.0,mediterraneen_franc,26.137,-590.76,7.9944444444444445
2105,smt_021,clim8_montpellier_p05,3,0,85.28713497408853,-24.0,3.823649874546337,13.0,13.0,185.39964760070376,233.5364033078436,321.3631456068133,374.58313128459855,1.0833925950657637,3.870589202638148,14.317405479150658,mediterraneen_franc,23.186,-584.868,5.495555555555556
2106,smt_021,clim8_montpellier_p06,2,1,90.676073857072,-14.588148111823749,1.9523483986431316,19.43874848327831,13.0,128.03419571332847,262.18964287885063,294.0,333.7701752599265,3.4168490229569035,27.895789018526457,10.0,mediterraneen_franc,15.211000000000002,-467.508,6.637777777777778
2107,smt_021,clim8_montpellier_p07,0,1,64.04820410852693,-15.722992403119292,1.0571814684039795,20.486018416440317,13.0,158.0,237.5,294.0,369.324237781408,10.0,10.0,10.0,mediterraneen_franc,15.062999999999999,-611.051,5.301111111111111
2108,smt_021,clim8_montpellier_p08,1,1,92.07235966365307,-20.089720401124183,3.709981934907173,4.7120469813222154,13.0,182.3494797226732,237.5,294.0,360.9755670438344,2.9330646863440544,10.0,10.0,mediterraneen_franc,13.229,-551.993,5.366666666666666
2109,smt_021,clim8_montpellier_p09,3,2,60.236909379964615,-28.205001813902577,2.649203174806626,1.208537172134668,12.750569355437904,187.8481658822426,231.22525726221255,265.87748334827114,369.813280325488,2.273458437180906,14.15128793999795,48.62496176626354,mediterraneen_franc,23.773999999999997,-561.3149999999999,7.957777777777778
2110,smt_021,clim8_montpellier_p10,3,0,87.90782498943219,-24.0,2.1782195787862757,13.0,13.0,149.14163932279655,255.63529794543888,307.88312688198266,345.6115534663913,3.94314693275686,25.550481043401845,2.5193703130483676,mediterraneen_franc,19.713,-517.702,6.598888888888889
2111,smt_021,clim8_montpellier_p11,0,2,90.51311229831389,-17.798580609258796,2.043174083679105,2.8852212089937215,6.887204054465922,158.0,237.5,294.0,326.1656158010954,10.0,10.0,10.0,mediterraneen_franc,10.385,-533.938,5.302222222222222
2112,smt_022,clim1_briançon_p00,3,1,69.80820428762408,-4.675381291980287,1.2550408519993943,15.007511443303848,13.0,165.88841449530952,213.39425598706785,275.3819929169627,342.59583701139474,1.8338641462816312,22.108830520313685,1.113478706866191,montagne,8.641,-201.214,4.7411111111111115
2113,smt_022,clim1_briançon_p01,3,2,88.22943810987371,-31.23377350195138,3.984234592017472,2.203300192730046,8.610431196608129,199.3324389469852,240.9715990725082,316.7823458647343,341.5266917573266,66.44728960359294,3.935020975711328,4.779288209648025,montagne,22.913,-122.36100000000002,6.551111111111111
2114,smt_022,clim1_briançon_p02,2,2,78.09294849520369,-23.10095275896731,2.6656286173265498,13.549675926942548,5.855230825853263,164.46187067086376,238.691879693486,294.0,370.75882244483256,2.259395565332911,6.59690156650882,10.0,montagne,3.8950000000000005,-245.993,4.447777777777778
2115,smt_022,clim1_briançon_p03,3,2,59.67593418370539,-9.252622268836582,1.7728432069541626,15.004532550799649,5.779251319905697,209.87717332420792,235.92927106586112,283.1615826678309,345.2170259514646,6.054704993148921,81.90442417204672,34.37768563771585,montagne,9.107,53.705000000000005,8.491111111111111
2116,smt_022,clim1_briançon_p04,0,1,58.65498749646403,-32.01324988346536,3.0594479402876895,12.953711140861934,13.0,158.0,237.5,294.0,380.6741113626842,10.0,10.0,10.0,montagne,1.877,-243.69699999999997,3.9499999999999997
2117,smt_022,clim1_briançon_p05,0,1,104.66888563548076,-32.82186306496399,2.039985915474615,2.346850644391391,13.0,158.0,237.5,294.0,377.7007219176004,10.0,10.0,10.0,montagne,4.140000000000001,-280.192,3.9122222222222223
2118,smt_022,clim1_briançon_p06,2,2,49.92017695085333,-25.51924168499873,2.488325669661361,20.98668771304848,2.624753281103768,112.84342195796442,251.70360714165585,294.0,369.64022656396173,8.011282894002155,11.125479757399049,10.0,montagne,4.218,-210.43099999999998,5.018888888888889
2119,smt_022,clim1_briançon_p07,3,2,62.41236765954436,-33.021518411679835,2.9409983308556624,16.172638385510503,13.01383093315605,192.07986695621585,263.3469829364289,288.7311144293966,337.9872185161786,28.234379914680005,21.735659454497128,7.9101314954721635,montagne,7.888,-86.848,6.516666666666667
2120,smt_022,clim1_briançon_p08,2,1,78.1026174595589,-18.431879120167565,3.7408105700745,18.114989441231124,13.0,201.9553223151097,247.03471522133177,294.0,336.49312758239125,42.4912120610202,55.28621546990113,10.0,montagne,22.344,-43.621,7.411111111111111
2121,smt_022,clim1_briançon_p09,2,0,81.74279152675916,-24.0,2.1653488382274655,13.0,13.0,121.06386971044738,236.9708422110582,294.0,331.89035380161084,2.03189419623762,2.9090431355354336,10.0,montagne,12.381,-291.306,3.298888888888889
2122,smt_022,clim1_briançon_p10,2,2,64.54616755971134,-14.789526313340364,2.5009005162383033,22.02478558995015,14.276757511610835,208.63920822140943,243.5123817470543,294.0,367.2658789801199,14.220756815230754,2.994505802343584,10.0,montagne,4.506,-226.592,4.9
2123,smt_022,clim1_briançon_p11,3,0,104.24422741495825,-24.0,3.104635151628466,13.0,13.0,183.51338261410217,217.92040432271156,266.28579501021017,338.31812559256326,3.5690815087428027,8.828794341724146,10.996486744674488,montagne,17.625,-242.48200000000003,4.083333333333333
2124,smt_022,clim2_nancy_p00,2,1,80.38338251836262,-22.42952333261236,1.3465292586397395,23.84345079935623,13.0,173.5394071821736,213.11352483331413,294.0,337.2602431461027,22.14060819520155,22.270567240853048,10.0,semi_continental,9.684999999999999,-331.196,7.112222222222223
2125,smt_022,clim2_nancy_p01,2,0,82.74730885072299,-24.0,2.136708741393737,13.0,13.0,190.2281269169139,249.62246458648784,294.0,340.09620442203897,5.769713416035365,38.890812768429015,10.0,semi_continental,8.006,-307.721,7.04
2126,smt_022,clim2_nancy_p02,2,2,84.99593212771262,-37.618185558281795,3.209432939677587,12.512301640974862,22.79145945637638,151.6375635065011,251.86803530857972,294.0,350.50112617403875,64.28407702084247,8.41305688561189,10.0,semi_continental,19.552,-328.889,7.874444444444445
2127,smt_022,clim2_nancy_p03,0,2,81.91071002453404,-29.621806574184205,3.9308096998563022,24.930447369074972,23.596821051218267,158.0,237.5,294.0,359.4255372389405,10.0,10.0,10.0,semi_continental,5.356,-424.12,5.088888888888889
2128,smt_022,clim2_nancy_p04,0,1,49.06723239683323,-23.467650838946895,3.3294529645575275,16.421454784780295,13.0,158.0,237.5,294.0,344.98598040232935,10.0,10.0,10.0,semi_continental,3.561,-417.18100000000004,5.095555555555555
2129,smt_022,clim2_nancy_p05,2,2,94.455376179771,-37.11293542600581,3.854259598253684,8.835376077598653,5.073937801514514,192.44707384078103,241.0891798842445,294.0,323.01574795842726,1.33068939797049,13.683652393488062,10.0,semi_continental,7.614999999999999,-375.809,5.524444444444445
2130,smt_022,clim2_nancy_p06,3,2,53.724891164719864,-11.53987908758682,1.6704307249330714,5.511707532095536,7.474879707370284,108.02723642720602,227.33114049245276,273.02182218888333,354.49510212773464,2.971474045566108,1.3179209953811526,19.65969855722365,semi_continental,4.123,-373.194,6.512222222222222
2131,smt_022,clim2_nancy_p07,1,1,70.35721727498144,-23.04774976738656,3.810505033263418,12.597583307222395,13.0,139.36608068309985,237.5,294.0,346.44153172218563,1.009435366278321,10.0,10.0,semi_continental,4.885,-421.787,5.14
2132,smt_022,clim2_nancy_p08,2,1,86.1223355195694,-24.061538745798725,2.4668435654101386,18.260012958390348,13.0,151.25935095030945,255.90216451217475,294.0,340.8965133459107,5.854563897714311,10.491454688990622,10.0,semi_continental,6.4799999999999995,-377.779,5.8788888888888895
2133,smt_022,clim2_nancy_p09,2,0,104.0922887851408,-24.0,1.0317072880977003,13.0,13.0,132.86630568035156,234.93744624538127,294.0,340.8233687680699,12.350174601969751,44.15444361137988,10.0,semi_continental,13.86,-271.494,7.143333333333334
2134,smt_022,clim2_nancy_p10,2,2,45.42765133555828,-43.534716595396894,2.622990567782718,6.683943155444905,15.498426808628832,160.46179515541525,260.01777172961675,294.0,376.9655614349309,4.19516451802658,1.2762255047699107,10.0,semi_continental,4.384,-418.00699999999995,5.431111111111111
2135,smt_022,clim2_nancy_p11,3,2,72.89273133196744,-35.606242643174184,1.7612642151645286,24.75062105167156,4.81145173842888,176.61767588448038,216.2554541522612,291.9024239861985,325.9246070046978,7.169686874836789,45.05560324106235,1.7220402104288912,semi_continental,5.132,-251.929,7.5055555555555555
2136,smt_022,clim3_orléans_p00,3,0,84.45637760553842,-24.0,1.4300282044265795,13.0,13.0,195.38577382753456,259.5916331452045,307.88875336409666,341.6763869239564,87.04625750678191,25.425440636630775,9.048807787893208,oceanique_degrade,7.359999999999999,-303.044,8.984444444444444
2137,smt_022,clim3_orléans_p01,2,1,85.64266384940633,-41.986683333253175,3.2639397323811385,17.657060305432555,13.0,195.44054772391144,264.89285170156313,294.0,359.30326866672624,63.84613605949173,10.70080968170225,10.0,oceanique_degrade,4.537000000000001,-287.529,8.458888888888888
2138,smt_022,clim3_orléans_p02,2,0,51.539691700887545,-24.0,2.839648993084883,13.0,13.0,150.33528183239184,212.20111992628196,294.0,331.1629508155517,2.8821232442379836,1.3453305669609374,10.0,oceanique_degrade,3.442,-502.258,5.8566666666666665
2139,smt_022,clim3_orléans_p03,3,2,58.69687693300784,-39.425117881397334,2.350624579869941,24.71453620121169,24.01593045421701,131.58779181652167,256.99574528697786,285.13507663787925,347.06991777943836,21.709392843954955,66.77685539349304,17.807693923675945,oceanique_degrade,14.959,-271.751,8.644444444444444
2140,smt_022,clim3_orléans_p04,3,1,55.12932439778198,-25.91887691766501,1.005210873345226,18.08355886053441,13.0,162.08564955232447,230.86816572145116,299.7057952122339,375.854837430405,9.244900183762644,52.449978797879766,16.89349455432188,oceanique_degrade,7.021000000000001,-302.198,8.34
