sim_idx,ilot_id,zone,sol_type,zone_meteo,N_lixi,dCorg,rdt
68,sudouest_17,sudouest,18960_27491,4756,22.490000000000002,-259.37,3.19
68,sudouest_18,sudouest,18960_27491,4756,22.490000000000002,-259.37,3.19
68,sudouest_19,sudouest,330151_330489_1,4756,16.305,-217.315,3.14
68,sudouest_1,sudouest,330151_330489_1,4756,16.315,-217.32999999999998,3.14
68,sudouest_20,sudouest,330151_330489_1,4756,16.305,-217.315,3.14
68,sudouest_21,sudouest,330104_330367_1,4756,16.39,-205.535,2.64
68,sudouest_22,sudouest,330104_330367_1,4756,16.39,-205.535,2.64
68,sudouest_23,sudouest,330104_330367_1,4756,16.365000000000002,-205.48000000000002,2.64
68,sudouest_24,sudouest,330104_330367_1,4756,16.365000000000002,-205.48000000000002,2.64
68,sudouest_25,sudouest,330151_330489_1,4756,12.629999999999999,-217.055,2.74
68,sudouest_26,sudouest,330151_330489_1,4756,12.655,-217.285,3.16
68,sudouest_27,sudouest,330151_330489_1,4756,12.629999999999999,-217.055,2.74
68,sudouest_28,sudouest,330151_330489_1,4756,12.655,-217.285,3.16
68,sudouest_29,sudouest,18960_27491,4756,21.310000000000002,-259.825,3.44
68,sudouest_2,sudouest,330151_330489_1,4756,16.315,-217.32999999999998,3.14
68,sudouest_30,sudouest,18960_27491,4756,21.32,-259.905,3.9
68,sudouest_31,sudouest,18960_27491,4756,21.310000000000002,-259.825,3.44
68,sudouest_32,sudouest,18960_27491,4756,21.32,-259.905,3.9
68,sudouest_33,sudouest,18960_27491,4756,21.310000000000002,-259.825,3.44
68,sudouest_34,sudouest,18960_27491,4756,21.32,-259.905,3.9
68,sudouest_35,sudouest,18960_27491,4756,21.310000000000002,-259.825,3.44
68,sudouest_36,sudouest,18960_27491,4756,21.32,-259.905,3.9
68,sudouest_37,sudouest,330151_330489_1,4756,12.629999999999999,-217.055,2.74
68,sudouest_38,sudouest,330151_330489_1,4756,12.655,-217.285,3.16
68,sudouest_39,sudouest,330151_330489_1,4756,12.629999999999999,-217.055,2.74
68,sudouest_3,sudouest,18960_27491,4756,22.475,-259.36,3.2
68,sudouest_40,sudouest,330151_330489_1,4756,12.655,-217.285,3.16
68,sudouest_41,sudouest,330104_330367_1,4756,15.32,-205.64499999999998,2.99
68,sudouest_42,sudouest,330104_330367_1,4756,15.36,-205.77499999999998,3.39
68,sudouest_43,sudouest,330104_330367_1,4756,15.32,-205.64499999999998,2.99
68,sudouest_44,sudouest,330104_330367_1,4756,15.36,-205.77499999999998,3.39
68,sudouest_45,sudouest,330104_330367_1,4756,15.32,-205.64499999999998,2.99
68,sudouest_46,sudouest,330104_330367_1,4756,15.36,-205.77499999999998,3.39
68,sudouest_47,sudouest,330104_330367_1,4756,15.32,-205.64499999999998,2.99
68,sudouest_48,sudouest,330104_330367_1,4756,15.36,-205.77499999999998,3.39
68,sudouest_4,sudouest,18960_27491,4756,22.475,-259.36,3.2
68,sudouest_5,sudouest,18960_27491,4756,22.490000000000002,-259.37,3.19
68,sudouest_6,sudouest,18960_27491,4756,22.490000000000002,-259.37,3.19
68,sudouest_7,sudouest,330151_330489_1,4756,16.305,-217.315,3.14
68,sudouest_8,sudouest,330151_330489_1,4756,16.305,-217.315,3.14
68,sudouest_9,sudouest,330104_330367_1,4756,16.39,-205.535,2.64
69,beauce_10,beauce,330104_330367_1,13218,1.8900000000000001,-449.135,4.83
69,beauce_11,beauce,330104_330367_1,13218,1.8900000000000001,-449.135,4.83
69,beauce_12,beauce,330104_330367_1,13218,1.8900000000000001,-449.135,4.83
69,beauce_13,beauce,330151_330489_1,13218,2.815,-471.0,4.02
69,beauce_14,beauce,330151_330489_1,13218,2.82,-464.92999999999995,6.62
69,beauce_15,beauce,330151_330489_1,13218,2.82,-464.92999999999995,6.62
69,beauce_16,beauce,330151_330489_1,13218,2.82,-464.92999999999995,6.62
69,beauce_17,beauce,330151_330489_1,13218,2.815,-471.0,4.02
69,beauce_18,beauce,330151_330489_1,13218,2.82,-464.92999999999995,6.62
69,beauce_19,beauce,18960_27491,13218,3.105,-587.0050000000001,5.01
69,beauce_1,beauce,330151_330489_1,13218,2.87,-477.845,4.46
69,beauce_20,beauce,18960_27491,13218,2.785,-483.195,7.64
69,beauce_21,beauce,18960_27491,13218,2.785,-483.195,7.64
69,beauce_22,beauce,18960_27491,13218,2.785,-483.195,7.64
69,beauce_23,beauce,18960_27491,13218,3.105,-587.0050000000001,5.01
69,beauce_24,beauce,18960_27491,13218,2.785,-483.195,7.64
69,beauce_25,beauce,18960_27491,13218,3.105,-587.0050000000001,5.01
69,beauce_26,beauce,18960_27491,13218,2.795,-483.21,7.69
69,beauce_27,beauce,18960_27491,13218,2.795,-483.21,7.69
69,beauce_28,beauce,18960_27491,13218,2.795,-483.21,7.69
69,beauce_29,beauce,18960_27491,13218,3.105,-587.0050000000001,5.01
69,beauce_2,beauce,330151_330489_1,13218,2.87,-477.845,4.46
69,beauce_30,beauce,18960_27491,13218,2.795,-483.21,7.69
69,beauce_31,beauce,330151_330489_1,13218,2.815,-471.0,4.02
69,beauce_32,beauce,330151_330489_1,13218,2.82,-465.30999999999995,6.63
69,beauce_33,beauce,330151_330489_1,13218,2.82,-465.30999999999995,6.63
69,beauce_34,beauce,330151_330489_1,13218,2.82,-465.30999999999995,6.63
69,beauce_35,beauce,330151_330489_1,13218,2.815,-471.0,4.02
69,beauce_36,beauce,330151_330489_1,13218,2.82,-465.30999999999995,6.63
69,beauce_37,beauce,330104_330367_1,13218,1.76,-445.15,4.51
69,beauce_38,beauce,330104_330367_1,13218,2.0,-406.55,6.99
69,beauce_39,beauce,330104_330367_1,13218,2.0,-406.55,6.99
69,beauce_3,beauce,18960_27491,13218,3.21,-591.5150000000001,5.35
69,beauce_40,beauce,330104_330367_1,13218,2.0,-406.55,6.99
69,beauce_41,beauce,330104_330367_1,13218,1.76,-445.15,4.51
69,beauce_42,beauce,330104_330367_1,13218,2.0,-406.55,6.99
69,beauce_43,beauce,330104_330367_1,13218,1.76,-445.15,4.51
69,beauce_44,beauce,330104_330367_1,13218,2.0,-406.515,7.05
69,beauce_45,beauce,330104_330367_1,13218,2.0,-406.515,7.05
69,beauce_46,beauce,330104_330367_1,13218,2.0,-406.515,7.05
69,beauce_47,beauce,330104_330367_1,13218,1.76,-445.15,4.51
69,beauce_48,beauce,330104_330367_1,13218,2.0,-406.515,7.05
69,beauce_4,beauce,18960_27491,13218,3.21,-591.5150000000001,5.35
69,beauce_5,beauce,18960_27491,13218,3.21,-591.5150000000001,5.35
69,beauce_6,beauce,18960_27491,13218,3.21,-591.5150000000001,5.35
69,beauce_7,beauce,330151_330489_1,13218,2.87,-477.845,4.46
69,beauce_8,beauce,330151_330489_1,13218,2.87,-477.845,4.46
69,beauce_9,beauce,330104_330367_1,13218,1.8900000000000001,-449.135,4.83
69,copie_beauce_10,beauce,330104_330367_1,13218,1.8900000000000001,-449.135,4.83
69,copie_beauce_44,beauce,330104_330367_1,13218,2.0,-406.515,7.05
69,copie_beauce_8,beauce,330151_330489_1,13218,0.006666666666666667,-337.78000000000003,
69,copie_oceanique_14,oceanique,330151_330489_1,13761,16.645,-502.3,6.4
69,copie_oceanique_1,oceanique,18960_27491,13761,18.785,-620.6850000000001,4.29
69,copie_oceanique_5,oceanique,330104_330367_1,13761,15.42,-488.205,3.95
69,copie_sudouest_18,sudouest,18960_27491,4756,31.759999999999998,-735.0699999999999,7.18
69,copie_sudouest_1,sudouest,330151_330489_1,4756,0.8566666666666668,-409.1066666666666,
69,copie_sudouest_22,sudouest,330104_330367_1,4756,20.07,-607.96,6.24
69,copie_sudouest_2,sudouest,330151_330489_1,4756,20.67,-641.345,5.92
69,oceanique_10,oceanique,330151_330489_1,13761,16.645,-502.3,6.4
69,oceanique_11,oceanique,330151_330489_1,13761,16.97,-507.83000000000004,3.87
69,oceanique_12,oceanique,330151_330489_1,13218,2.82,-464.92999999999995,6.62
69,oceanique_13,oceanique,330151_330489_1,13761,16.97,-507.83000000000004,3.87
69,oceanique_14,oceanique,330151_330489_1,13761,16.645,-502.3,6.4
69,oceanique_15,oceanique,330151_330489_1,13761,16.645,-502.3,6.4
69,oceanique_16,oceanique,18960_27491,13761,19.86,-604.49,7.58
69,oceanique_17,oceanique,18960_27491,13761,19.42,-621.5450000000001,4.51
69,oceanique_18,oceanique,18960_27491,13761,19.86,-604.49,7.58
69,oceanique_19,oceanique,330104_330367_1,13761,16.52,-490.55,4.17
69,oceanique_1,oceanique,18960_27491,13761,18.785,-620.6850000000001,4.29
69,oceanique_20,oceanique,330104_330367_1,13761,16.19,-476.98,6.75
69,oceanique_21,oceanique,330104_330367_1,13761,16.19,-476.98,6.75
69,oceanique_22,oceanique,330104_330367_1,13761,16.19,-476.98,6.75
69,oceanique_23,oceanique,330104_330367_1,13761,16.52,-490.55,4.17
69,oceanique_24,oceanique,330104_330367_1,13761,16.19,-476.98,6.75
69,oceanique_2,oceanique,330151_330489_1,13761,16.35,-505.21500000000003,3.53
69,oceanique_3,oceanique,330151_330489_1,13761,16.35,-505.21500000000003,3.53
69,oceanique_4,oceanique,18960_27491,13761,18.785,-620.6850000000001,4.29
69,oceanique_5,oceanique,330104_330367_1,13761,15.42,-488.205,3.95
69,oceanique_6,oceanique,330104_330367_1,13761,15.42,-488.205,3.95
69,oceanique_7,oceanique,18960_27491,13761,19.42,-621.5450000000001,4.51
69,oceanique_8,oceanique,18960_27491,13761,19.86,-604.49,7.58
69,oceanique_9,oceanique,18960_27491,13761,19.86,-604.49,7.58
69,sudouest_10,sudouest,330104_330367_1,4756,20.064999999999998,-607.96,6.24
69,sudouest_11,sudouest,330104_330367_1,4756,20.055,-607.8050000000001,6.24
69,sudouest_12,sudouest,330104_330367_1,4756,20.04,-607.8050000000001,6.24
69,sudouest_13,sudouest,330151_330489_1,4756,20.67,-641.345,5.92
69,sudouest_14,sudouest,330151_330489_1,4756,20.67,-641.345,5.92
69,sudouest_15,sudouest,18960_27491,4756,31.744999999999997,-735.0699999999999,7.18
69,sudouest_16,sudouest,18960_27491,4756,31.770000000000003,-735.0699999999999,7.18
69,sudouest_17,sudouest,18960_27491,4756,31.770000000000003,-735.0699999999999,7.18
69,sudouest_18,sudouest,18960_27491,4756,31.759999999999998,-735.0699999999999,7.18
69,sudouest_19,sudouest,330151_330489_1,4756,20.67,-641.305,5.92
69,sudouest_1,sudouest,330151_330489_1,4756,20.67,-641.345,5.92
69,sudouest_20,sudouest,330151_330489_1,4756,20.67,-641.305,5.92
69,sudouest_21,sudouest,330104_330367_1,4756,20.075,-607.96,6.24
69,sudouest_22,sudouest,330104_330367_1,4756,20.07,-607.96,6.24
69,sudouest_23,sudouest,330104_330367_1,4756,20.064999999999998,-607.8050000000001,6.24
69,sudouest_24,sudouest,330104_330367_1,4756,20.045,-607.8050000000001,6.24
69,sudouest_25,sudouest,330151_330489_1,4756,16.41,-648.84,3.51
69,sudouest_26,sudouest,330151_330489_1,4756,16.630000000000003,-652.23,3.77
69,sudouest_27,sudouest,330151_330489_1,4756,16.41,-648.84,3.51
69,sudouest_28,sudouest,330151_330489_1,4756,16.630000000000003,-652.23,3.77
69,sudouest_29,sudouest,18960_27491,4756,28.75,-770.49,4.52
69,sudouest_2,sudouest,330151_330489_1,4756,20.67,-641.345,5.92
69,sudouest_30,sudouest,18960_27491,4756,29.119999999999997,-773.8199999999999,4.73
69,sudouest_31,sudouest,18960_27491,4756,28.77,-770.49,4.52
69,sudouest_32,sudouest,18960_27491,4756,29.115000000000002,-773.8199999999999,4.73
69,sudouest_33,sudouest,18960_27491,4756,28.74,-770.49,4.52
69,sudouest_34,sudouest,18960_27491,4756,29.115000000000002,-773.8199999999999,4.73
69,sudouest_35,sudouest,18960_27491,4756,28.759999999999998,-770.49,4.52
69,sudouest_36,sudouest,18960_27491,4756,29.1,-773.8199999999999,4.73
69,sudouest_37,sudouest,330151_330489_1,4756,16.41,-648.84,3.51
69,sudouest_38,sudouest,330151_330489_1,4756,16.630000000000003,-652.23,3.77
69,sudouest_39,sudouest,330151_330489_1,4756,16.41,-648.84,3.51
69,sudouest_3,sudouest,18960_27491,4756,31.759999999999998,-735.0699999999999,7.18
69,sudouest_40,sudouest,330151_330489_1,4756,16.630000000000003,-652.23,3.77
69,sudouest_41,sudouest,330104_330367_1,4756,19.759999999999998,-626.595,3.83
69,sudouest_42,sudouest,330104_330367_1,4756,20.605,-628.5150000000001,4.07
69,sudouest_43,sudouest,330104_330367_1,4756,19.560000000000002,-626.595,3.83
69,sudouest_44,sudouest,330104_330367_1,4756,20.59,-628.5150000000001,4.07
69,sudouest_45,sudouest,330104_330367_1,4756,19.725,-626.595,3.83
69,sudouest_46,sudouest,330104_330367_1,4756,20.465,-628.5150000000001,4.07
69,sudouest_47,sudouest,330104_330367_1,4756,19.665,-626.595,3.83
69,sudouest_48,sudouest,330104_330367_1,4756,20.615000000000002,-628.5150000000001,4.07
69,sudouest_4,sudouest,18960_27491,4756,31.759999999999998,-735.0699999999999,7.18
69,sudouest_5,sudouest,18960_27491,4756,31.555,-735.0699999999999,7.18
69,sudouest_6,sudouest,18960_27491,4756,31.674999999999997,-735.0699999999999,7.18
69,sudouest_7,sudouest,330151_330489_1,4756,20.67,-641.305,5.92
69,sudouest_8,sudouest,330151_330489_1,4756,20.67,-641.305,5.92
69,sudouest_9,sudouest,330104_330367_1,4756,20.075,-607.96,6.24
70,beauce_10,beauce,330104_330367_1,13218,1.655,-140.39,3.66
70,beauce_11,beauce,330104_330367_1,13218,1.655,-140.39,3.66
70,beauce_12,beauce,330104_330367_1,13218,1.655,-140.39,3.66
70,beauce_13,beauce,330151_330489_1,13218,2.525,-150.79000000000002,3.49
70,beauce_14,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_15,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_16,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_17,beauce,330151_330489_1,13218,2.525,-150.79000000000002,3.49
70,beauce_18,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_19,beauce,18960_27491,13218,1.555,-176.85500000000002,3.53
70,beauce_1,beauce,330151_330489_1,13218,2.585,-150.95,3.98
70,beauce_20,beauce,18960_27491,13218,2.085,-176.26,2.25
70,beauce_21,beauce,18960_27491,13218,2.085,-176.26,2.25
70,beauce_22,beauce,18960_27491,13218,2.085,-176.26,2.25
70,beauce_23,beauce,18960_27491,13218,1.555,-176.85500000000002,3.53
70,beauce_24,beauce,18960_27491,13218,2.085,-176.26,2.25
70,beauce_25,beauce,18960_27491,13218,1.555,-176.85500000000002,3.53
70,beauce_26,beauce,18960_27491,13218,2.09,-176.275,2.25
70,beauce_27,beauce,18960_27491,13218,2.09,-176.275,2.25
70,beauce_28,beauce,18960_27491,13218,2.09,-176.275,2.25
70,beauce_29,beauce,18960_27491,13218,1.555,-176.85500000000002,3.53
70,beauce_2,beauce,330151_330489_1,13218,2.585,-150.95,3.98
70,beauce_30,beauce,18960_27491,13218,2.09,-176.275,2.25
70,beauce_31,beauce,330151_330489_1,13218,2.525,-150.79000000000002,3.49
70,beauce_32,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_33,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_34,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_35,beauce,330151_330489_1,13218,2.525,-150.79000000000002,3.49
70,beauce_36,beauce,330151_330489_1,13218,2.915,-150.275,2.08
70,beauce_37,beauce,330104_330367_1,13218,1.5999999999999999,-140.285,3.21
70,beauce_38,beauce,330104_330367_1,13218,1.845,-139.89499999999998,2.21
70,beauce_39,beauce,330104_330367_1,13218,1.845,-139.89499999999998,2.21
70,beauce_3,beauce,18960_27491,13218,1.58,-176.82999999999998,4.04
70,beauce_40,beauce,330104_330367_1,13218,1.845,-139.89499999999998,2.21
70,beauce_41,beauce,330104_330367_1,13218,1.5999999999999999,-140.285,3.21
70,beauce_42,beauce,330104_330367_1,13218,1.845,-139.89499999999998,2.21
70,beauce_43,beauce,330104_330367_1,13218,1.5999999999999999,-140.285,3.21
70,beauce_44,beauce,330104_330367_1,13218,1.845,-139.89,2.21
70,beauce_45,beauce,330104_330367_1,13218,1.845,-139.89,2.21
70,beauce_46,beauce,330104_330367_1,13218,1.845,-139.89,2.21
70,beauce_47,beauce,330104_330367_1,13218,1.5999999999999999,-140.285,3.21
70,beauce_48,beauce,330104_330367_1,13218,1.845,-139.89,2.21
70,beauce_4,beauce,18960_27491,13218,1.58,-176.82999999999998,4.04
70,beauce_5,beauce,18960_27491,13218,1.58,-176.82999999999998,4.04
70,beauce_6,beauce,18960_27491,13218,1.58,-176.82999999999998,4.04
70,beauce_7,beauce,330151_330489_1,13218,2.585,-150.95,3.98
70,beauce_8,beauce,330151_330489_1,13218,2.585,-150.95,3.98
70,beauce_9,beauce,330104_330367_1,13218,1.655,-140.39,3.66
70,copie_beauce_10,beauce,330104_330367_1,13218,1.655,-140.39,3.66
70,copie_beauce_44,beauce,330104_330367_1,13218,1.845,-139.89,2.21
70,copie_beauce_8,beauce,330151_330489_1,13218,0.013333333333333334,-320.33666666666664,
70,copie_oceanique_14,oceanique,330151_330489_1,13761,13.54,-168.89,2.06
70,copie_oceanique_1,oceanique,18960_27491,13761,7.34,-199.845,3.16
70,copie_oceanique_5,oceanique,330104_330367_1,13761,8.075,-158.195,2.97
70,copie_sudouest_18,sudouest,18960_27491,4756,19.1,-258.05,3.64
70,copie_sudouest_1,sudouest,330151_330489_1,4756,0.04666666666666667,-404.13000000000005,
70,copie_sudouest_22,sudouest,330104_330367_1,4756,14.105,-203.94,3.03
70,copie_sudouest_2,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,oceanique_10,oceanique,330151_330489_1,13761,13.54,-168.89,2.06
70,oceanique_11,oceanique,330151_330489_1,13761,9.695,-169.005,3.25
70,oceanique_12,oceanique,330151_330489_1,13218,2.915,-150.275,2.08
70,oceanique_13,oceanique,330151_330489_1,13761,9.695,-169.005,3.25
70,oceanique_14,oceanique,330151_330489_1,13761,13.54,-168.89,2.06
70,oceanique_15,oceanique,330151_330489_1,13761,13.54,-168.89,2.06
70,oceanique_16,oceanique,18960_27491,13761,10.7,-199.76,2.05
70,oceanique_17,oceanique,18960_27491,13761,7.789999999999999,-199.86,3.49
70,oceanique_18,oceanique,18960_27491,13761,10.7,-199.76,2.05
70,oceanique_19,oceanique,330104_330367_1,13761,8.465,-158.235,3.4
70,oceanique_1,oceanique,18960_27491,13761,7.34,-199.845,3.16
70,oceanique_20,oceanique,330104_330367_1,13761,11.129999999999999,-158.14499999999998,1.94
70,oceanique_21,oceanique,330104_330367_1,13761,11.129999999999999,-158.14499999999998,1.94
70,oceanique_22,oceanique,330104_330367_1,13761,11.129999999999999,-158.14499999999998,1.94
70,oceanique_23,oceanique,330104_330367_1,13761,8.465,-158.235,3.4
70,oceanique_24,oceanique,330104_330367_1,13761,11.129999999999999,-158.14499999999998,1.94
70,oceanique_2,oceanique,330151_330489_1,13761,9.17,-168.95499999999998,2.82
70,oceanique_3,oceanique,330151_330489_1,13761,9.17,-168.95499999999998,2.82
70,oceanique_4,oceanique,18960_27491,13761,7.34,-199.845,3.16
70,oceanique_5,oceanique,330104_330367_1,13761,8.075,-158.195,2.97
70,oceanique_6,oceanique,330104_330367_1,13761,8.075,-158.195,2.97
70,oceanique_7,oceanique,18960_27491,13761,7.789999999999999,-199.86,3.49
70,oceanique_8,oceanique,18960_27491,13761,10.7,-199.76,2.05
70,oceanique_9,oceanique,18960_27491,13761,10.7,-199.76,2.05
70,sudouest_10,sudouest,330104_330367_1,4756,14.105,-203.94,3.03
70,sudouest_11,sudouest,330104_330367_1,4756,14.1,-203.94,3.03
70,sudouest_12,sudouest,330104_330367_1,4756,14.1,-203.94,3.03
70,sudouest_13,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_14,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_15,sudouest,18960_27491,4756,19.115,-258.05,3.63
70,sudouest_16,sudouest,18960_27491,4756,19.115,-258.05,3.63
70,sudouest_17,sudouest,18960_27491,4756,19.1,-258.05,3.64
70,sudouest_18,sudouest,18960_27491,4756,19.1,-258.05,3.64
70,sudouest_19,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_1,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_20,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_21,sudouest,330104_330367_1,4756,14.105,-203.94,3.03
70,sudouest_22,sudouest,330104_330367_1,4756,14.105,-203.94,3.03
70,sudouest_23,sudouest,330104_330367_1,4756,14.1,-203.94,3.03
70,sudouest_24,sudouest,330104_330367_1,4756,14.1,-203.94,3.03
70,sudouest_25,sudouest,330151_330489_1,4756,8.685,-216.125,3.06
70,sudouest_26,sudouest,330151_330489_1,4756,8.695,-216.29000000000002,3.54
70,sudouest_27,sudouest,330151_330489_1,4756,8.685,-216.125,3.06
70,sudouest_28,sudouest,330151_330489_1,4756,8.695,-216.29000000000002,3.54
70,sudouest_29,sudouest,18960_27491,4756,16.075,-258.57500000000005,3.91
70,sudouest_2,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_30,sudouest,18960_27491,4756,16.11,-258.745,4.42
70,sudouest_31,sudouest,18960_27491,4756,16.075,-258.57500000000005,3.91
70,sudouest_32,sudouest,18960_27491,4756,16.11,-258.745,4.42
70,sudouest_33,sudouest,18960_27491,4756,16.075,-258.57500000000005,3.91
70,sudouest_34,sudouest,18960_27491,4756,16.11,-258.745,4.42
70,sudouest_35,sudouest,18960_27491,4756,16.075,-258.57500000000005,3.91
70,sudouest_36,sudouest,18960_27491,4756,16.11,-258.745,4.42
70,sudouest_37,sudouest,330151_330489_1,4756,8.685,-216.125,3.06
70,sudouest_38,sudouest,330151_330489_1,4756,8.695,-216.29000000000002,3.54
70,sudouest_39,sudouest,330151_330489_1,4756,8.685,-216.125,3.06
70,sudouest_3,sudouest,18960_27491,4756,19.115,-258.05,3.63
70,sudouest_40,sudouest,330151_330489_1,4756,8.695,-216.29000000000002,3.54
70,sudouest_41,sudouest,330104_330367_1,4756,10.969999999999999,-204.215,3.43
70,sudouest_42,sudouest,330104_330367_1,4756,10.985,-204.33,3.88
70,sudouest_43,sudouest,330104_330367_1,4756,10.969999999999999,-204.215,3.43
70,sudouest_44,sudouest,330104_330367_1,4756,10.985,-204.33,3.88
70,sudouest_45,sudouest,330104_330367_1,4756,10.969999999999999,-204.215,3.43
70,sudouest_46,sudouest,330104_330367_1,4756,10.985,-204.33,3.88
70,sudouest_47,sudouest,330104_330367_1,4756,10.969999999999999,-204.215,3.43
70,sudouest_48,sudouest,330104_330367_1,4756,10.985,-204.33,3.88
70,sudouest_4,sudouest,18960_27491,4756,19.115,-258.05,3.63
70,sudouest_5,sudouest,18960_27491,4756,19.1,-258.05,3.64
70,sudouest_6,sudouest,18960_27491,4756,19.1,-258.05,3.64
70,sudouest_7,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_8,sudouest,330151_330489_1,4756,13.89,-215.89,3.24
70,sudouest_9,sudouest,330104_330367_1,4756,14.105,-203.94,3.03
71,beauce_10,beauce,330104_330367_1,13218,1.81,-415.155,4.87
71,beauce_11,beauce,330104_330367_1,13218,1.81,-415.155,4.87
71,beauce_12,beauce,330104_330367_1,13218,1.81,-415.155,4.87
71,beauce_13,beauce,330151_330489_1,13218,2.735,-433.895,3.93
71,beauce_14,beauce,330151_330489_1,13218,2.7249999999999996,-427.9,6.6
71,beauce_15,beauce,330151_330489_1,13218,2.7249999999999996,-427.9,6.6
71,beauce_16,beauce,330151_330489_1,13218,2.7249999999999996,-427.9,6.6
71,beauce_17,beauce,330151_330489_1,13218,2.735,-433.895,3.93
71,beauce_18,beauce,330151_330489_1,13218,2.7249999999999996,-427.9,6.6
71,beauce_19,beauce,18960_27491,13218,2.835,-544.465,5.02
71,beauce_1,beauce,330151_330489_1,13218,2.76,-439.995,4.34
71,beauce_20,beauce,18960_27491,13218,2.135,-441.9,7.73
71,beauce_21,beauce,18960_27491,13218,2.135,-441.9,7.73
71,beauce_22,beauce,18960_27491,13218,2.135,-441.9,7.73
71,beauce_23,beauce,18960_27491,13218,2.835,-544.465,5.02
71,beauce_24,beauce,18960_27491,13218,2.135,-441.9,7.73
71,beauce_25,beauce,18960_27491,13218,2.835,-544.465,5.02
71,beauce_26,beauce,18960_27491,13218,2.13,-441.865,7.73
71,beauce_27,beauce,18960_27491,13218,2.13,-441.865,7.73
71,beauce_28,beauce,18960_27491,13218,2.13,-441.865,7.73
71,beauce_29,beauce,18960_27491,13218,2.835,-544.465,5.02
71,beauce_2,beauce,330151_330489_1,13218,2.76,-439.995,4.34
71,beauce_30,beauce,18960_27491,13218,2.13,-441.865,7.73
71,beauce_31,beauce,330151_330489_1,13218,2.735,-433.895,3.93
71,beauce_32,beauce,330151_330489_1,13218,2.7199999999999998,-427.78999999999996,6.59
71,beauce_33,beauce,330151_330489_1,13218,2.7199999999999998,-427.78999999999996,6.59
71,beauce_34,beauce,330151_330489_1,13218,2.7199999999999998,-427.78999999999996,6.59
71,beauce_35,beauce,330151_330489_1,13218,2.735,-433.895,3.93
71,beauce_36,beauce,330151_330489_1,13218,2.7199999999999998,-427.78999999999996,6.59
71,beauce_37,beauce,330104_330367_1,13218,1.7249999999999999,-411.26,4.52
71,beauce_38,beauce,330104_330367_1,13218,1.7449999999999999,-372.33,7.08
71,beauce_39,beauce,330104_330367_1,13218,1.7449999999999999,-372.33,7.08
71,beauce_3,beauce,18960_27491,13218,2.925,-547.995,5.34
71,beauce_40,beauce,330104_330367_1,13218,1.7449999999999999,-372.33,7.08
71,beauce_41,beauce,330104_330367_1,13218,1.7249999999999999,-411.26,4.52
71,beauce_42,beauce,330104_330367_1,13218,1.7449999999999999,-372.33,7.08
71,beauce_43,beauce,330104_330367_1,13218,1.7249999999999999,-411.26,4.52
71,beauce_44,beauce,330104_330367_1,13218,1.7449999999999999,-372.335,7.08
71,beauce_45,beauce,330104_330367_1,13218,1.7449999999999999,-372.335,7.08
71,beauce_46,beauce,330104_330367_1,13218,1.7449999999999999,-372.335,7.08
71,beauce_47,beauce,330104_330367_1,13218,1.7249999999999999,-411.26,4.52
71,beauce_48,beauce,330104_330367_1,13218,1.7449999999999999,-372.335,7.08
71,beauce_4,beauce,18960_27491,13218,2.925,-547.995,5.34
71,beauce_5,beauce,18960_27491,13218,2.925,-547.995,5.34
71,beauce_6,beauce,18960_27491,13218,2.925,-547.995,5.34
71,beauce_7,beauce,330151_330489_1,13218,2.76,-439.995,4.34
71,beauce_8,beauce,330151_330489_1,13218,2.76,-439.995,4.34
71,beauce_9,beauce,330104_330367_1,13218,1.81,-415.155,4.87
71,copie_beauce_10,beauce,330104_330367_1,13218,1.81,-415.155,4.87
71,copie_beauce_44,beauce,330104_330367_1,13218,1.7449999999999999,-372.335,7.08
71,copie_beauce_8,beauce,330151_330489_1,13218,0.0033333333333333335,-345.0233333333333,
71,copie_oceanique_14,oceanique,330151_330489_1,13761,13.925,-462.85,6.44
71,copie_oceanique_1,oceanique,18960_27491,13761,19.5,-576.37,4.24
71,copie_oceanique_5,oceanique,330104_330367_1,13761,15.175,-452.03000000000003,3.89
71,copie_sudouest_18,sudouest,18960_27491,4756,24.435,-665.745,7.16
71,copie_sudouest_1,sudouest,330151_330489_1,4756,0.04666666666666667,-422.31,
71,copie_sudouest_22,sudouest,330104_330367_1,4756,13.96,-554.205,6.21
71,copie_sudouest_2,sudouest,330151_330489_1,4756,12.55,-586.85,6.0
